MES,POSICION_DIA,HORA_DEL_DIA,HORARIO_TURNO_CATEGORICA,ID_UBICACION_ORIGEN,LATITUD_ORIGEN,LONGITUD_ORIGEN,ID_UBICACION_DESTINO,LATITUD_DESTINO,LONGITUD_DESTINO,TIEMPO_MOVILIZACION,MINUTOS_EN_ESTACION,SERVICE_ID,MINUTOS_EN_ACTIVIDAD,MINUTOS_ALISTAMIENTO,USUARIO_ID,CLUSTER
9,6,19,2,3,3.4634191652463,-76.5253727391587,69,3.45297491831844,-76.5313634424706,7,43,6135,21,0,0,3
9,6,19,2,3,3.4634191652463,-76.5253727391587,69,3.45297491831844,-76.5313634424706,7,43,6137,0,24,0,3
9,6,20,2,73,3.44265715161853,-76.5281285653011,74,3.45384637947355,-76.5298314123795,10,75,6135,3,0,0,3
9,7,9,1,41,3.46102029230964,-76.5271282449575,3,3.4634191652463,-76.5253727391587,2,4,6135,2,0,0,3
9,7,9,1,41,3.46102029230964,-76.5271282449575,3,3.4634191652463,-76.5253727391587,2,4,6137,0,3,0,3
9,7,9,1,41,3.46102029230964,-76.5271282449575,3,3.4634191652463,-76.5253727391587,2,4,6135,2,0,0,3
9,7,9,1,41,3.46102029230964,-76.5271282449575,3,3.4634191652463,-76.5253727391587,2,4,6137,0,3,0,3
9,2,9,1,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,7,50,6135,15,1,0,3
9,2,9,1,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,7,50,6137,0,17,0,3
9,2,10,1,11,3.4398103356365,-76.522518369508,15,3.44524469691041,-76.5148320438954,4,57,6135,15,0,0,3
9,2,10,1,11,3.4398103356365,-76.522518369508,15,3.44524469691041,-76.5148320438954,4,57,6137,0,16,0,3
9,2,10,1,11,3.4398103356365,-76.522518369508,15,3.44524469691041,-76.5148320438954,4,57,6135,15,0,0,3
9,2,10,1,11,3.4398103356365,-76.522518369508,15,3.44524469691041,-76.5148320438954,4,57,6137,0,16,0,3
9,2,11,1,5,3.44402100008543,-76.5209314646704,15,3.44524469691041,-76.5148320438954,2,38,6137,0,30,0,3
9,2,11,1,5,3.44402100008543,-76.5209314646704,15,3.44524469691041,-76.5148320438954,2,38,6135,1,35,0,3
9,4,13,1,40,3.37095244638537,-76.5369932534761,77,3.42300676194683,-76.5471434261955,15,29,6135,4,1,0,1
9,5,11,1,77,3.42300676194683,-76.5471434261955,16,3.41840956522489,-76.5482712818292,7,16,6135,13,0,0,1
9,6,11,1,67,3.42637638040041,-76.5008350884899,36,3.44506799102323,-76.4875814710183,8,7,6135,5,1,0,0
9,6,14,1,65,3.44332180671126,-76.4839397169372,5,3.44402100008543,-76.5209314646704,7,13,6135,12,0,0,3
9,6,14,1,65,3.44332180671126,-76.4839397169372,5,3.44402100008543,-76.5209314646704,7,13,6137,0,12,0,3
9,6,15,2,5,3.44402100008543,-76.5209314646704,65,3.44332180671126,-76.4839397169372,15,27,6137,0,23,0,0
9,6,15,2,5,3.44402100008543,-76.5209314646704,65,3.44332180671126,-76.4839397169372,15,27,6137,0,23,0,0
9,7,19,2,20,3.48890402204464,-76.5078521568375,68,3.44801119892302,-76.5299371464294,18,61,6138,2,55,0,3
9,4,8,1,3,3.4634191652463,-76.5253727391587,72,3.44845956177583,-76.5277138083573,10,36,6135,12,0,0,3
9,4,8,1,3,3.4634191652463,-76.5253727391587,72,3.44845956177583,-76.5277138083573,10,36,6135,0,14,0,3
9,4,8,1,3,3.4634191652463,-76.5253727391587,72,3.44845956177583,-76.5277138083573,10,36,6137,0,14,0,3
9,5,7,1,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,8,45,6137,0,14,0,3
9,5,7,1,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,8,45,6137,0,23,0,3
9,5,11,1,73,3.44265715161853,-76.5281285653011,15,3.44524469691041,-76.5148320438954,4,23,6137,8,15,0,3
9,5,11,1,73,3.44265715161853,-76.5281285653011,15,3.44524469691041,-76.5148320438954,4,23,6135,1,1,0,3
9,6,7,1,3,3.4634191652463,-76.5253727391587,20,3.48890402204464,-76.5078521568375,7,61,8373,1,28,0,4
9,6,7,1,3,3.4634191652463,-76.5253727391587,20,3.48890402204464,-76.5078521568375,7,61,8369,1,33,0,4
9,6,9,1,20,3.48890402204464,-76.5078521568375,72,3.44845956177583,-76.5277138083573,10,30,6137,0,1,0,3
9,6,9,1,20,3.48890402204464,-76.5078521568375,72,3.44845956177583,-76.5277138083573,10,30,6135,2,1,0,3
9,6,9,1,20,3.48890402204464,-76.5078521568375,72,3.44845956177583,-76.5277138083573,10,30,6135,0,0,0,3
9,6,9,1,20,3.48890402204464,-76.5078521568375,72,3.44845956177583,-76.5277138083573,10,30,6137,0,1,0,3
9,6,9,1,20,3.48890402204464,-76.5078521568375,72,3.44845956177583,-76.5277138083573,10,30,6135,2,1,0,3
9,6,9,1,20,3.48890402204464,-76.5078521568375,72,3.44845956177583,-76.5277138083573,10,30,6135,0,0,0,3
9,6,9,1,72,3.44845956177583,-76.5277138083573,69,3.45297491831844,-76.5313634424706,9,45,6137,0,21,0,3
9,6,9,1,72,3.44845956177583,-76.5277138083573,69,3.45297491831844,-76.5313634424706,9,45,6137,0,7,0,3
9,6,9,1,72,3.44845956177583,-76.5277138083573,69,3.45297491831844,-76.5313634424706,9,45,6137,0,21,0,3
9,6,9,1,72,3.44845956177583,-76.5277138083573,69,3.45297491831844,-76.5313634424706,9,45,6137,0,7,0,3
9,6,9,1,72,3.44845956177583,-76.5277138083573,69,3.45297491831844,-76.5313634424706,9,45,6137,0,21,0,3
9,6,9,1,72,3.44845956177583,-76.5277138083573,69,3.45297491831844,-76.5313634424706,9,45,6137,0,7,0,3
9,6,12,1,3,3.4634191652463,-76.5253727391587,68,3.44801119892302,-76.5299371464294,15,48,6137,0,12,0,3
9,6,12,1,3,3.4634191652463,-76.5253727391587,68,3.44801119892302,-76.5299371464294,15,48,6135,0,14,0,3
9,6,12,1,3,3.4634191652463,-76.5253727391587,68,3.44801119892302,-76.5299371464294,15,48,6135,11,0,0,3
9,7,15,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,17,59,6141,1,2,0,0
9,7,15,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,17,59,6138,0,4,0,0
9,2,15,2,77,3.42300676194683,-76.5471434261955,39,3.41432646569837,-76.5482149554339,7,56,6137,0,54,0,1
9,2,15,2,77,3.42300676194683,-76.5471434261955,39,3.41432646569837,-76.5482149554339,7,56,6138,0,54,0,1
9,2,16,2,29,3.39847770030099,-76.5464255771778,78,3.36714761458388,-76.52949647924,12,20,6137,0,7,0,2
9,2,16,2,29,3.39847770030099,-76.5464255771778,78,3.36714761458388,-76.52949647924,12,20,6138,0,6,0,2
9,2,16,2,29,3.39847770030099,-76.5464255771778,78,3.36714761458388,-76.52949647924,12,20,6135,0,6,0,2
9,2,16,2,29,3.39847770030099,-76.5464255771778,78,3.36714761458388,-76.52949647924,12,20,6137,0,7,0,2
9,2,16,2,29,3.39847770030099,-76.5464255771778,78,3.36714761458388,-76.52949647924,12,20,6137,0,19,0,2
9,2,16,2,78,3.36714761458388,-76.52949647924,40,3.37095244638537,-76.5369932534761,2,1,8373,0,0,0,2
9,2,16,2,78,3.36714761458388,-76.52949647924,40,3.37095244638537,-76.5369932534761,2,1,8373,0,0,0,2
9,2,16,2,78,3.36714761458388,-76.52949647924,40,3.37095244638537,-76.5369932534761,2,1,8373,0,0,0,2
9,2,16,2,78,3.36714761458388,-76.52949647924,40,3.37095244638537,-76.5369932534761,2,1,8373,0,0,0,2
9,2,16,2,78,3.36714761458388,-76.52949647924,40,3.37095244638537,-76.5369932534761,2,1,8373,0,0,0,2
9,2,17,2,39,3.41432646569837,-76.5482149554339,16,3.41840956522489,-76.5482712818292,12,10,6138,0,9,0,1
9,2,17,2,39,3.41432646569837,-76.5482149554339,16,3.41840956522489,-76.5482712818292,12,10,6135,8,0,0,1
9,5,5,1,39,3.41432646569837,-76.5482149554339,72,3.44845956177583,-76.5277138083573,11,22,6135,1,7,0,3
9,6,13,1,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,6,77,6135,1,12,0,0
9,6,13,1,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,6,77,6137,0,13,0,0
9,6,16,2,4,3.44481498030605,-76.5085476281698,65,3.44332180671126,-76.4839397169372,11,72,6135,1,2,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6137,0,16,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6138,1,14,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6135,11,2,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6138,0,17,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6137,0,16,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6138,1,14,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6135,11,2,0,0
9,6,19,2,15,3.44524469691041,-76.5148320438954,65,3.44332180671126,-76.4839397169372,18,26,6138,0,17,0,0
9,6,19,2,36,3.44506799102323,-76.4875814710183,15,3.44524469691041,-76.5148320438954,8,49,6135,5,1,0,3
9,6,19,2,36,3.44506799102323,-76.4875814710183,15,3.44524469691041,-76.5148320438954,8,49,6137,0,6,0,3
9,6,21,2,4,3.44481498030605,-76.5085476281698,65,3.44332180671126,-76.4839397169372,8,23,6135,0,21,0,0
10,7,20,2,8,3.41433985294095,-76.5486736132011,39,3.41432646569837,-76.5482149554339,0,3,6137,0,2,0,1
10,7,20,2,8,3.41433985294095,-76.5486736132011,39,3.41432646569837,-76.5482149554339,0,3,6137,0,1,0,1
10,2,14,1,73,3.44265715161853,-76.5281285653011,15,3.44524469691041,-76.5148320438954,5,20,6135,3,0,0,3
10,2,14,1,73,3.44265715161853,-76.5281285653011,15,3.44524469691041,-76.5148320438954,5,20,6137,0,3,0,3
10,2,19,2,73,3.44265715161853,-76.5281285653011,76,3.44329493503902,-76.5261648326476,1,1,6135,0,0,0,3
10,2,19,2,73,3.44265715161853,-76.5281285653011,76,3.44329493503902,-76.5261648326476,1,1,6135,0,0,0,3
10,2,19,2,73,3.44265715161853,-76.5281285653011,76,3.44329493503902,-76.5261648326476,1,1,6135,0,0,0,3
10,2,19,2,73,3.44265715161853,-76.5281285653011,76,3.44329493503902,-76.5261648326476,1,1,6135,0,0,0,3
10,2,19,2,73,3.44265715161853,-76.5281285653011,76,3.44329493503902,-76.5261648326476,1,1,6135,0,0,0,3
10,2,19,2,73,3.44265715161853,-76.5281285653011,76,3.44329493503902,-76.5261648326476,1,1,6135,0,0,0,3
10,4,17,2,15,3.44524469691041,-76.5148320438954,36,3.44506799102323,-76.4875814710183,12,2,6138,0,1,0,0
10,4,18,2,65,3.44332180671126,-76.4839397169372,28,3.43722520180155,-76.5174419856083,13,6,6137,0,5,0,3
10,4,18,2,65,3.44332180671126,-76.4839397169372,28,3.43722520180155,-76.5174419856083,13,6,6135,4,0,0,3
10,4,18,2,28,3.43722520180155,-76.5174419856083,76,3.44329493503902,-76.5261648326476,9,12,6135,11,0,0,3
10,4,18,2,28,3.43722520180155,-76.5174419856083,76,3.44329493503902,-76.5261648326476,9,12,6137,0,11,0,3
10,4,18,2,28,3.43722520180155,-76.5174419856083,76,3.44329493503902,-76.5261648326476,9,12,6135,11,0,0,3
10,4,18,2,28,3.43722520180155,-76.5174419856083,76,3.44329493503902,-76.5261648326476,9,12,6137,0,11,0,3
10,4,20,2,76,3.44329493503902,-76.5261648326476,76,3.44329493503902,-76.5261648326476,1,15,6135,1,0,0,3
10,4,20,2,76,3.44329493503902,-76.5261648326476,76,3.44329493503902,-76.5261648326476,1,15,6137,0,3,0,3
10,4,20,2,76,3.44329493503902,-76.5261648326476,76,3.44329493503902,-76.5261648326476,1,15,6135,1,2,0,3
10,5,14,1,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,8,9,6135,6,0,0,3
10,5,14,1,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,8,9,6137,0,8,0,3
10,5,14,1,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,3,13,6137,0,5,0,3
10,5,14,1,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,3,13,6135,4,0,0,3
10,5,14,1,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,3,13,6137,0,5,0,3
10,5,14,1,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,3,13,6135,4,0,0,3
10,5,15,2,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,3,18,6135,8,1,0,3
10,5,15,2,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,3,18,6137,0,9,0,3
10,5,15,2,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,3,18,6135,8,1,0,3
10,5,15,2,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,3,18,6137,0,9,0,3
10,5,15,2,11,3.4398103356365,-76.522518369508,36,3.44506799102323,-76.4875814710183,12,35,6135,8,5,0,0
10,5,15,2,11,3.4398103356365,-76.522518369508,36,3.44506799102323,-76.4875814710183,12,35,6137,0,14,0,0
10,5,15,2,11,3.4398103356365,-76.522518369508,36,3.44506799102323,-76.4875814710183,12,35,6135,8,5,0,0
10,5,15,2,11,3.4398103356365,-76.522518369508,36,3.44506799102323,-76.4875814710183,12,35,6137,0,14,0,0
10,5,16,2,36,3.44506799102323,-76.4875814710183,15,3.44524469691041,-76.5148320438954,8,4,6137,0,2,0,3
10,5,16,2,36,3.44506799102323,-76.4875814710183,15,3.44524469691041,-76.5148320438954,8,4,6135,0,1,0,3
10,5,16,2,36,3.44506799102323,-76.4875814710183,15,3.44524469691041,-76.5148320438954,8,4,6137,0,2,0,3
10,5,16,2,36,3.44506799102323,-76.4875814710183,15,3.44524469691041,-76.5148320438954,8,4,6135,0,1,0,3
10,5,16,2,15,3.44524469691041,-76.5148320438954,11,3.4398103356365,-76.522518369508,5,10,6135,5,1,0,3
10,5,16,2,15,3.44524469691041,-76.5148320438954,11,3.4398103356365,-76.522518369508,5,10,6137,0,7,0,3
10,5,16,2,15,3.44524469691041,-76.5148320438954,11,3.4398103356365,-76.522518369508,5,10,6135,5,1,0,3
10,5,16,2,15,3.44524469691041,-76.5148320438954,11,3.4398103356365,-76.522518369508,5,10,6137,0,7,0,3
10,5,20,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,3,6137,0,2,0,0
10,5,20,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,3,6135,0,0,0,0
10,5,20,2,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,7,4,6135,0,0,0,0
10,5,20,2,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,7,4,6137,0,1,0,0
10,5,20,2,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,7,4,6135,0,0,0,0
10,5,20,2,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,7,4,6137,0,1,0,0
10,6,14,1,43,3.4320953203622,-76.5101182138973,15,3.44524469691041,-76.5148320438954,5,18,6137,3,8,0,3
10,6,14,1,43,3.4320953203622,-76.5101182138973,15,3.44524469691041,-76.5148320438954,5,18,6135,7,0,0,3
10,6,15,2,15,3.44524469691041,-76.5148320438954,36,3.44506799102323,-76.4875814710183,5,13,6135,11,0,0,0
10,6,15,2,15,3.44524469691041,-76.5148320438954,36,3.44506799102323,-76.4875814710183,5,13,6137,0,12,0,0
10,6,15,2,15,3.44524469691041,-76.5148320438954,36,3.44506799102323,-76.4875814710183,5,13,6135,11,0,0,0
10,6,15,2,15,3.44524469691041,-76.5148320438954,36,3.44506799102323,-76.4875814710183,5,13,6137,0,12,0,0
10,6,15,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,20,13,6137,0,7,0,0
10,6,15,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,20,13,6138,0,5,0,0
10,6,15,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,20,13,6135,1,2,0,0
10,6,15,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,20,13,6137,0,7,0,0
10,6,15,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,20,13,6138,0,5,0,0
10,6,15,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,20,13,6135,1,2,0,0
10,6,16,2,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,2,7,6135,4,3,0,3
10,6,16,2,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,19,10,6137,1,6,0,3
10,6,16,2,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,19,10,6135,4,0,0,3
10,6,16,2,5,3.44402100008543,-76.5209314646704,11,3.4398103356365,-76.522518369508,19,10,6135,0,5,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,1,1,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,4,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,1,5,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,7,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,7,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,1,1,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,4,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,1,5,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,7,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,7,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,1,1,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,4,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,1,5,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,7,0,3
10,6,17,2,11,3.4398103356365,-76.522518369508,73,3.44265715161853,-76.5281285653011,3,17,6135,0,7,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6137,0,8,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,0,7,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,6,0,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6137,0,8,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,0,7,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,6,0,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6137,0,8,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,0,7,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,6,0,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6137,0,8,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,0,7,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,6,0,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6137,0,8,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,0,7,0,3
10,6,17,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,3,10,6135,6,0,0,3
10,6,17,2,5,3.44402100008543,-76.5209314646704,36,3.44506799102323,-76.4875814710183,10,24,6137,0,3,0,0
10,6,17,2,5,3.44402100008543,-76.5209314646704,36,3.44506799102323,-76.4875814710183,10,24,6135,1,1,0,0
10,6,17,2,5,3.44402100008543,-76.5209314646704,36,3.44506799102323,-76.4875814710183,10,24,6137,0,3,0,0
10,6,17,2,5,3.44402100008543,-76.5209314646704,36,3.44506799102323,-76.4875814710183,10,24,6135,1,1,0,0
10,6,17,2,5,3.44402100008543,-76.5209314646704,36,3.44506799102323,-76.4875814710183,10,24,6137,0,3,0,0
10,6,17,2,5,3.44402100008543,-76.5209314646704,36,3.44506799102323,-76.4875814710183,10,24,6135,1,1,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,1,0,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,0,2,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,0,4,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,0,5,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,1,0,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,0,2,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,0,4,0,0
10,6,18,2,36,3.44506799102323,-76.4875814710183,65,3.44332180671126,-76.4839397169372,3,6,6135,0,5,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6135,1,0,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6138,0,1,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6137,0,5,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6135,1,0,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6138,0,1,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6137,0,5,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6135,1,0,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6138,0,1,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6137,0,5,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6135,1,0,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6138,0,1,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,65,3.44332180671126,-76.4839397169372,0,5,6137,0,5,0,0
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,4,0,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,0,5,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6137,0,6,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,4,0,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,0,5,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6137,0,6,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,4,0,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,0,5,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6137,0,6,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,4,0,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6135,0,5,0,3
10,6,18,2,65,3.44332180671126,-76.4839397169372,15,3.44524469691041,-76.5148320438954,13,7,6137,0,6,0,3
10,6,19,2,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,3,1,6135,0,1,0,3
10,6,19,2,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,3,1,6135,0,1,0,3
10,6,19,2,15,3.44524469691041,-76.5148320438954,5,3.44402100008543,-76.5209314646704,3,1,6135,0,1,0,3
10,6,19,2,5,3.44402100008543,-76.5209314646704,73,3.44265715161853,-76.5281285653011,5,3,6138,0,2,0,3
10,6,19,2,5,3.44402100008543,-76.5209314646704,73,3.44265715161853,-76.5281285653011,5,3,6135,0,0,0,3
10,6,20,2,73,3.44265715161853,-76.5281285653011,5,3.44402100008543,-76.5209314646704,4,2,6135,1,0,0,3
10,6,20,2,5,3.44402100008543,-76.5209314646704,36,3.44506799102323,-76.4875814710183,7,11,6135,1,9,0,0
10,1,7,1,5,3.44402100008543,-76.5209314646704,65,3.44332180671126,-76.4839397169372,24,10,6137,0,5,0,0
10,1,7,1,5,3.44402100008543,-76.5209314646704,65,3.44332180671126,-76.4839397169372,24,10,6135,0,7,0,0
10,1,7,1,5,3.44402100008543,-76.5209314646704,65,3.44332180671126,-76.4839397169372,24,10,6135,2,2,0,0
10,1,7,1,5,3.44402100008543,-76.5209314646704,65,3.44332180671126,-76.4839397169372,24,10,6137,1,0,0,0
10,1,7,1,5,3.44402100008543,-76.5209314646704,65,3.44332180671126,-76.4839397169372,24,10,6135,1,8,0,0
10,1,8,1,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,17,14,6135,4,0,0,0
10,1,8,1,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,17,14,6137,1,6,0,0
10,1,8,1,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,17,14,6135,4,0,0,0
10,1,8,1,65,3.44332180671126,-76.4839397169372,36,3.44506799102323,-76.4875814710183,17,14,6137,1,6,0,0
