,MINUTOS_EN_ESTACION,TIEMPO_MOVILIZACION,USUARIO_ID,SERVICE_ID,LATITUD_DESTINO,LONGITUD_DESTINO
6915,56,7,5,6135,3.44428218499245,-76.502484494689
6916,5,20,5,6135,3.44383954253718,-76.4991024009094
6917,74,18,5,6135,3.44351311183983,-76.4961692335708
6918,74,18,5,6135,3.44351311183983,-76.4961692335708
6919,74,18,5,6135,3.44351311183983,-76.4961692335708
6920,5,3,5,6137,3.41849359094018,-76.4867977476542
6921,5,3,5,6135,3.41849359094018,-76.4867977476542
6922,5,0,5,6135,3.39847770030099,-76.5464255771778
6923,5,0,5,6138,3.39847770030099,-76.5464255771778
6924,31,18,5,8373,3.37095244638537,-76.5369932534761
6925,31,18,5,8384,3.37095244638537,-76.5369932534761
6926,31,18,5,6135,3.37095244638537,-76.5369932534761
6927,31,18,5,8373,3.37095244638537,-76.5369932534761
6928,31,18,5,8384,3.37095244638537,-76.5369932534761
6929,31,18,5,6135,3.37095244638537,-76.5369932534761
6930,31,18,5,8373,3.37095244638537,-76.5369932534761
6931,31,18,5,8384,3.37095244638537,-76.5369932534761
6932,31,18,5,6135,3.37095244638537,-76.5369932534761
6933,5,0,5,6135,3.44506799102323,-76.4875814710183
6934,42,3,5,6135,3.47427425696494,-76.5196556106238
6935,1,16,5,6138,3.48842810553395,-76.4937511450849
6936,44,5,5,6135,3.46102029230964,-76.5271282449575
6937,44,5,5,6135,3.46102029230964,-76.5271282449575
6938,14,24,5,6135,3.4781226862005,-76.5023704237336
6939,14,24,5,6138,3.4781226862005,-76.5023704237336
6940,14,24,5,6137,3.4781226862005,-76.5023704237336
6941,38,8,5,6138,3.48842810553395,-76.4937511450849
6942,38,8,5,6135,3.48842810553395,-76.4937511450849
6943,38,8,5,6138,3.48842810553395,-76.4937511450849
6944,38,8,5,6135,3.48842810553395,-76.4937511450849
6945,38,8,5,6138,3.48842810553395,-76.4937511450849
6946,38,8,5,6135,3.48842810553395,-76.4937511450849
6947,4,14,5,6135,3.47427425696494,-76.5196556106238
6948,4,14,5,6135,3.47427425696494,-76.5196556106238
6949,48,9,5,6135,3.45384637947355,-76.5298314123795
6950,19,0,5,6138,3.46897954579485,-76.5111591241609
6951,19,0,5,6135,3.46897954579485,-76.5111591241609
6952,16,22,5,6138,3.46897954579485,-76.5111591241609
6953,16,22,5,6135,3.46897954579485,-76.5111591241609
6954,18,8,5,6135,3.4634191652463,-76.5253727391587
6955,18,8,5,6135,3.4634191652463,-76.5253727391587
6956,67,0,5,6135,3.48842810553395,-76.4937511450849
6957,67,0,5,6137,3.48842810553395,-76.4937511450849
6958,67,0,5,6137,3.48842810553395,-76.4937511450849
6959,67,0,5,6137,3.48842810553395,-76.4937511450849
6960,67,0,5,6135,3.48842810553395,-76.4937511450849
6961,67,0,5,6137,3.48842810553395,-76.4937511450849
6962,67,0,5,6135,3.48842810553395,-76.4937511450849
6963,67,0,5,6138,3.48842810553395,-76.4937511450849
6964,7,9,5,6137,3.48130662236413,-76.4983544862871
6965,7,9,5,6137,3.48130662236413,-76.4983544862871
6966,7,9,5,6137,3.48130662236413,-76.4983544862871
6967,7,9,5,6137,3.48130662236413,-76.4983544862871
6968,7,9,5,6137,3.48130662236413,-76.4983544862871
6969,7,9,5,6137,3.48130662236413,-76.4983544862871
6970,7,9,5,6137,3.48130662236413,-76.4983544862871
6971,7,9,5,6137,3.48130662236413,-76.4983544862871
6972,3,5,5,6135,3.47361281665617,-76.5068188674386
6973,3,5,5,6137,3.47361281665617,-76.5068188674386
6974,14,6,5,6138,3.47427425696494,-76.5196556106238
6975,14,6,5,6138,3.47427425696494,-76.5196556106238
6976,9,9,5,6138,3.46102029230964,-76.5271282449575
6977,24,2,5,6137,3.45384637947355,-76.5298314123795
6978,24,2,5,6135,3.45384637947355,-76.5298314123795
6979,24,2,5,6138,3.45384637947355,-76.5298314123795
6980,4,14,5,6135,3.46604705523872,-76.5134043964274
6981,18,12,5,6135,3.48890402204464,-76.5078521568375
6982,8,25,5,6135,3.4634191652463,-76.5253727391587
6983,58,25,5,6135,3.48842810553395,-76.4937511450849
6984,58,25,5,6135,3.48842810553395,-76.4937511450849
6985,8,6,5,6135,3.47842804681755,-76.5170833721773
6986,16,5,5,6135,3.4634191652463,-76.5253727391587
6987,16,5,5,6138,3.4634191652463,-76.5253727391587
6988,16,5,5,6138,3.4634191652463,-76.5253727391587
6989,30,21,5,6138,3.47842804681755,-76.5170833721773
6990,30,21,5,6135,3.47842804681755,-76.5170833721773
6991,30,21,5,6138,3.47842804681755,-76.5170833721773
6992,30,21,5,6138,3.47842804681755,-76.5170833721773
6993,30,21,5,6135,3.47842804681755,-76.5170833721773
6994,30,21,5,6138,3.47842804681755,-76.5170833721773
6995,16,0,5,6138,3.44524469691041,-76.5148320438954
6996,16,0,5,6135,3.44524469691041,-76.5148320438954
6997,7,11,5,6135,3.44506799102323,-76.4875814710183
6998,7,11,5,6137,3.44506799102323,-76.4875814710183
6999,7,11,5,6135,3.44506799102323,-76.4875814710183
7000,7,11,5,6137,3.44506799102323,-76.4875814710183
7001,19,4,5,6135,3.44332180671126,-76.4839397169372
7002,19,4,5,6135,3.44332180671126,-76.4839397169372
7003,1,0,5,6138,3.44332180671126,-76.4839397169372
7004,23,16,5,6135,3.44428218499245,-76.502484494689
7005,27,20,5,6138,3.44332180671126,-76.4839397169372
7006,27,20,5,6135,3.44332180671126,-76.4839397169372
7007,8,23,5,6135,3.41430411223566,-76.4832167677381
7008,64,14,5,6135,3.44351311183983,-76.4961692335708
7009,64,14,5,6135,3.44351311183983,-76.4961692335708
7010,24,8,5,6138,3.44332180671126,-76.4839397169372
7011,24,8,5,6138,3.44332180671126,-76.4839397169372
7012,37,8,5,6138,3.44524469691041,-76.5148320438954
7013,37,8,5,6135,3.44524469691041,-76.5148320438954
7014,37,8,5,6135,3.44524469691041,-76.5148320438954
7015,37,8,5,6138,3.44524469691041,-76.5148320438954
7016,37,8,5,6138,3.44524469691041,-76.5148320438954
7017,37,8,5,6135,3.44524469691041,-76.5148320438954
7018,37,8,5,6138,3.44524469691041,-76.5148320438954
7019,37,8,5,6135,3.44524469691041,-76.5148320438954
7020,9,4,5,6137,3.44428218499245,-76.502484494689
7021,9,4,5,6137,3.44428218499245,-76.502484494689
7022,9,4,5,6137,3.44428218499245,-76.502484494689
7023,9,4,5,6137,3.44428218499245,-76.502484494689
7024,9,4,5,6137,3.44428218499245,-76.502484494689
7025,9,4,5,6137,3.44428218499245,-76.502484494689
7026,9,4,5,6137,3.44428218499245,-76.502484494689
7027,9,4,5,6137,3.44428218499245,-76.502484494689
7028,7,10,5,6135,3.42707920141203,-76.505252686775
7029,38,12,5,6135,3.44332180671126,-76.4839397169372
7030,8,12,5,6135,3.45384637947355,-76.5298314123795
7031,8,4,5,6137,3.45384637947355,-76.5298314123795
7032,8,4,5,6135,3.45384637947355,-76.5298314123795
7033,26,11,5,6135,3.47842804681755,-76.5170833721773
7034,10,3,5,6135,3.47427425696494,-76.5196556106238
7035,19,7,5,6135,3.46604705523872,-76.5134043964274
7036,19,7,5,6137,3.46604705523872,-76.5134043964274
7037,52,12,5,6135,3.44845956177583,-76.5277138083573
7038,52,12,5,6135,3.44845956177583,-76.5277138083573
7039,7,10,5,6135,3.42707920141203,-76.505252686775
7040,6,8,5,6135,3.36714761458388,-76.52949647924
7041,16,3,5,6135,3.40947826448299,-76.5473633540787
7042,16,3,5,8373,3.40947826448299,-76.5473633540787
7043,15,5,5,6135,3.39364291232397,-76.5458386268414
7044,15,5,5,6137,3.39364291232397,-76.5458386268414
7045,15,5,5,6138,3.39364291232397,-76.5458386268414
7046,15,5,5,6135,3.39364291232397,-76.5458386268414
7047,15,5,5,6137,3.39364291232397,-76.5458386268414
7048,15,5,5,6138,3.39364291232397,-76.5458386268414
7049,3,5,5,6135,3.41840956522489,-76.5482712818292
7050,3,5,5,6135,3.41840956522489,-76.5482712818292
7051,3,5,5,6135,3.41840956522489,-76.5482712818292
7052,9,9,5,6135,3.41432646569837,-76.5482149554339
7053,9,9,5,6135,3.41432646569837,-76.5482149554339
7054,46,12,5,6135,3.39364291232397,-76.5458386268414
7055,46,12,5,6137,3.39364291232397,-76.5458386268414
7056,7,3,5,6135,3.40947826448299,-76.5473633540787
7057,7,3,5,8373,3.40947826448299,-76.5473633540787
7058,9,7,5,6135,3.37255095327099,-76.5398551705051
7059,9,7,5,6135,3.37255095327099,-76.5398551705051
7060,9,7,5,6138,3.37255095327099,-76.5398551705051
7061,26,6,5,6137,3.36714761458388,-76.52949647924
7062,26,6,5,6138,3.36714761458388,-76.52949647924
7063,26,6,5,6137,3.36714761458388,-76.52949647924
7064,26,6,5,6138,3.36714761458388,-76.52949647924
7065,26,6,5,6137,3.36714761458388,-76.52949647924
7066,26,6,5,6138,3.36714761458388,-76.52949647924
7067,9,12,5,6135,3.39847770030099,-76.5464255771778
7068,9,12,5,6135,3.39847770030099,-76.5464255771778
7069,9,12,5,6135,3.39847770030099,-76.5464255771778
7070,9,12,5,6135,3.39847770030099,-76.5464255771778
7071,9,5,5,6135,3.41840956522489,-76.5482712818292
7072,9,5,5,6137,3.41840956522489,-76.5482712818292
7073,9,5,5,6137,3.41840956522489,-76.5482712818292
7074,9,5,5,6135,3.41840956522489,-76.5482712818292
7075,9,5,5,6137,3.41840956522489,-76.5482712818292
7076,9,5,5,6137,3.41840956522489,-76.5482712818292
7077,27,5,5,6135,3.43136028767383,-76.5433749225134
7078,27,5,5,6135,3.43136028767383,-76.5433749225134
7079,8,5,5,6135,3.43935260358881,-76.5373915741497
7080,8,5,5,6135,3.43935260358881,-76.5373915741497
7081,13,21,5,6135,3.37255095327099,-76.5398551705051
7082,13,21,5,6135,3.37255095327099,-76.5398551705051
7083,13,21,5,6135,3.37255095327099,-76.5398551705051
7084,10,4,5,6138,3.38757205033245,-76.5447785616404
7085,10,4,5,6138,3.38757205033245,-76.5447785616404
7086,10,4,5,6138,3.38757205033245,-76.5447785616404
7087,6,14,5,6135,3.41432646569837,-76.5482149554339
7088,10,23,5,6138,3.39364291232397,-76.5458386268414
7089,10,23,5,6138,3.39364291232397,-76.5458386268414
7090,10,23,5,6135,3.39364291232397,-76.5458386268414
7091,40,18,5,6138,3.43136028767383,-76.5433749225134
7092,40,18,5,6135,3.43136028767383,-76.5433749225134
7093,40,18,5,6135,3.43136028767383,-76.5433749225134
7094,40,18,5,6138,3.43136028767383,-76.5433749225134
7095,40,18,5,6135,3.43136028767383,-76.5433749225134
7096,40,18,5,6135,3.43136028767383,-76.5433749225134
7097,40,18,5,6138,3.43136028767383,-76.5433749225134
7098,40,18,5,6135,3.43136028767383,-76.5433749225134
7099,40,18,5,6135,3.43136028767383,-76.5433749225134
7100,35,7,5,6135,3.38757205033245,-76.5447785616404
7101,35,7,5,6135,3.38757205033245,-76.5447785616404
7102,35,7,5,6135,3.38757205033245,-76.5447785616404
7103,6,9,5,6135,3.39652709064599,-76.5241494534741
7104,6,9,5,6135,3.39652709064599,-76.5241494534741
7105,6,9,5,6135,3.39652709064599,-76.5241494534741
7106,9,10,5,6135,3.40947826448299,-76.5473633540787
7107,19,0,5,6135,3.40947826448299,-76.5473633540787
7108,19,0,5,6138,3.40947826448299,-76.5473633540787
7109,11,3,5,8373,3.40947826448299,-76.5473633540787
7110,11,3,5,6135,3.40947826448299,-76.5473633540787
7111,36,8,5,8372,3.37095244638537,-76.5369932534761
7112,36,8,5,8373,3.37095244638537,-76.5369932534761
7113,36,8,5,8372,3.37095244638537,-76.5369932534761
7114,36,8,5,8373,3.37095244638537,-76.5369932534761
7115,3,5,5,8369,3.40947826448299,-76.5473633540787
7116,5,21,5,6138,3.43451925474852,-76.5412485907146
7117,5,21,5,6135,3.43451925474852,-76.5412485907146
7118,6,11,5,6135,3.43935260358881,-76.5373915741497
7119,6,11,5,6137,3.43935260358881,-76.5373915741497
7120,45,0,5,6135,3.44506799102323,-76.4875814710183
7121,45,0,5,6135,3.44506799102323,-76.4875814710183
7122,45,0,5,6135,3.44506799102323,-76.4875814710183
7123,45,0,5,6135,3.44506799102323,-76.4875814710183
7124,45,0,5,6135,3.44506799102323,-76.4875814710183
7125,45,0,5,6135,3.44506799102323,-76.4875814710183
7126,45,0,5,6135,3.44506799102323,-76.4875814710183
7127,5,0,5,6138,3.44428218499245,-76.502484494689
7128,5,0,5,6135,3.44428218499245,-76.502484494689
7129,3,20,5,6135,3.4781226862005,-76.5023704237336
7130,6,4,5,6135,3.46897954579485,-76.5111591241609
7131,6,4,5,6135,3.46897954579485,-76.5111591241609
7132,3,4,5,6135,3.47427425696494,-76.5196556106238
7133,3,4,5,6135,3.47427425696494,-76.5196556106238
7134,3,3,5,6135,3.4634191652463,-76.5253727391587
7135,6,1,5,6135,3.46102029230964,-76.5271282449575
7136,6,1,5,6135,3.46102029230964,-76.5271282449575
7137,4,10,5,6135,3.45653785904349,-76.530548774608
7138,4,10,5,6135,3.45653785904349,-76.530548774608
7139,31,4,5,6138,3.45384637947355,-76.5298314123795
7140,31,4,5,6138,3.45384637947355,-76.5298314123795
7141,31,4,5,6135,3.45384637947355,-76.5298314123795
7142,31,4,5,6138,3.45384637947355,-76.5298314123795
7143,25,8,5,6135,3.44801119892302,-76.5299371464294
7144,25,8,5,6135,3.44801119892302,-76.5299371464294
7145,25,8,5,6135,3.44801119892302,-76.5299371464294
7146,25,8,5,6135,3.44801119892302,-76.5299371464294
7147,38,13,5,6138,3.47427425696494,-76.5196556106238
7148,38,13,5,6135,3.47427425696494,-76.5196556106238
7149,38,13,5,6135,3.47427425696494,-76.5196556106238
7150,27,6,5,6138,3.45297491831844,-76.5313634424706
7151,27,6,5,6138,3.45297491831844,-76.5313634424706
7152,27,6,5,6138,3.45297491831844,-76.5313634424706
7153,27,6,5,6135,3.45297491831844,-76.5313634424706
7154,27,6,5,6138,3.45297491831844,-76.5313634424706
7155,27,6,5,6138,3.45297491831844,-76.5313634424706
7156,27,6,5,6138,3.45297491831844,-76.5313634424706
7157,27,6,5,6135,3.45297491831844,-76.5313634424706
7158,27,6,5,6138,3.45297491831844,-76.5313634424706
7159,27,6,5,6138,3.45297491831844,-76.5313634424706
7160,27,6,5,6138,3.45297491831844,-76.5313634424706
7161,27,6,5,6135,3.45297491831844,-76.5313634424706
7162,16,17,5,6135,3.46604705523872,-76.5134043964274
7163,16,17,5,6140,3.46604705523872,-76.5134043964274
7164,16,17,5,6138,3.46604705523872,-76.5134043964274
7165,11,10,5,6135,3.45384637947355,-76.5298314123795
7166,11,10,5,6135,3.45384637947355,-76.5298314123795
7167,11,10,5,6135,3.45384637947355,-76.5298314123795
7168,11,10,5,6135,3.45384637947355,-76.5298314123795
7169,11,10,5,6135,3.45384637947355,-76.5298314123795
7170,11,10,5,6135,3.45384637947355,-76.5298314123795
7171,30,4,5,6135,3.44801119892302,-76.5299371464294
7172,30,4,5,6135,3.44801119892302,-76.5299371464294
7173,30,4,5,6138,3.44801119892302,-76.5299371464294
7174,30,4,5,6135,3.44801119892302,-76.5299371464294
7175,30,4,5,6135,3.44801119892302,-76.5299371464294
7176,30,4,5,6138,3.44801119892302,-76.5299371464294
7177,5,13,5,6135,3.46604705523872,-76.5134043964274
7178,5,13,5,6138,3.46604705523872,-76.5134043964274
7179,21,14,5,6135,3.48890402204464,-76.5078521568375
7180,21,14,5,6135,3.48890402204464,-76.5078521568375
7181,21,14,5,6135,3.48890402204464,-76.5078521568375
7182,21,14,5,6135,3.48890402204464,-76.5078521568375
7183,21,14,5,6135,3.48890402204464,-76.5078521568375
7184,21,14,5,6135,3.48890402204464,-76.5078521568375
7185,21,14,5,6135,3.48890402204464,-76.5078521568375
7186,21,14,5,6135,3.48890402204464,-76.5078521568375
7187,21,14,5,6138,3.48890402204464,-76.5078521568375
7188,21,14,5,6135,3.48890402204464,-76.5078521568375
7189,21,14,5,6135,3.48890402204464,-76.5078521568375
7190,8,10,5,6135,3.48842810553395,-76.4937511450849
7191,8,10,5,6135,3.48842810553395,-76.4937511450849
7192,8,10,5,6135,3.48842810553395,-76.4937511450849
7193,8,10,5,6135,3.48842810553395,-76.4937511450849
7194,8,10,5,6135,3.48842810553395,-76.4937511450849
7195,8,10,5,6135,3.48842810553395,-76.4937511450849
7196,8,10,5,6135,3.48842810553395,-76.4937511450849
7197,8,10,5,6135,3.48842810553395,-76.4937511450849
7198,8,10,5,6135,3.48842810553395,-76.4937511450849
7199,8,10,5,6135,3.48842810553395,-76.4937511450849
7200,8,10,5,6135,3.48842810553395,-76.4937511450849
7201,8,10,5,6135,3.48842810553395,-76.4937511450849
7202,8,10,5,6135,3.48842810553395,-76.4937511450849
7203,8,10,5,6135,3.48842810553395,-76.4937511450849
7204,8,10,5,6135,3.48842810553395,-76.4937511450849
7205,8,10,5,6135,3.48842810553395,-76.4937511450849
7206,8,10,5,6135,3.48842810553395,-76.4937511450849
7207,8,10,5,6135,3.48842810553395,-76.4937511450849
7208,8,10,5,6135,3.48842810553395,-76.4937511450849
7209,8,10,5,6135,3.48842810553395,-76.4937511450849
7210,8,10,5,6135,3.48842810553395,-76.4937511450849
7211,8,10,5,6135,3.48842810553395,-76.4937511450849
7212,8,10,5,6135,3.48842810553395,-76.4937511450849
7213,8,10,5,6135,3.48842810553395,-76.4937511450849
7214,8,10,5,6135,3.48842810553395,-76.4937511450849
7215,8,10,5,6135,3.48842810553395,-76.4937511450849
7216,8,10,5,6135,3.48842810553395,-76.4937511450849
7217,8,10,5,6135,3.48842810553395,-76.4937511450849
7218,8,10,5,6135,3.48842810553395,-76.4937511450849
7219,8,10,5,6135,3.48842810553395,-76.4937511450849
7220,8,10,5,6135,3.48842810553395,-76.4937511450849
7221,8,10,5,6135,3.48842810553395,-76.4937511450849
7222,8,10,5,6135,3.48842810553395,-76.4937511450849
7223,4,13,5,6135,3.47427425696494,-76.5196556106238
7224,4,13,5,6138,3.47427425696494,-76.5196556106238
7225,4,13,5,6135,3.47427425696494,-76.5196556106238
7226,4,13,5,6138,3.47427425696494,-76.5196556106238
7227,4,13,5,6135,3.47427425696494,-76.5196556106238
7228,4,13,5,6138,3.47427425696494,-76.5196556106238
7229,27,4,5,6135,3.46102029230964,-76.5271282449575
7230,27,4,5,6135,3.46102029230964,-76.5271282449575
7231,12,6,5,6135,3.45653785904349,-76.530548774608
7232,12,6,5,6135,3.45653785904349,-76.530548774608
7233,12,6,5,6138,3.45653785904349,-76.530548774608
7234,12,6,5,6135,3.45653785904349,-76.530548774608
7235,12,6,5,6135,3.45653785904349,-76.530548774608
7236,12,6,5,6140,3.45653785904349,-76.530548774608
7237,3,5,5,6135,3.46897954579485,-76.5111591241609
7238,13,5,5,6138,3.47427425696494,-76.5196556106238
7239,7,3,5,6135,3.4634191652463,-76.5253727391587
7240,7,3,5,6135,3.4634191652463,-76.5253727391587
7241,23,2,5,8384,3.40947826448299,-76.5473633540787
7242,23,2,5,8369,3.40947826448299,-76.5473633540787
7243,15,13,5,6135,3.40947826448299,-76.5473633540787
7244,7,6,5,6135,3.42300676194683,-76.5471434261955
7245,14,7,5,6135,3.43451925474852,-76.5412485907146
7246,14,7,5,6135,3.43451925474852,-76.5412485907146
7247,15,9,5,6135,3.40358098672196,-76.5467474422483
7248,15,9,5,6138,3.40358098672196,-76.5467474422483
7249,23,10,5,6135,3.39652709064599,-76.5241494534741
7250,23,10,5,6138,3.39652709064599,-76.5241494534741
7251,13,11,5,6135,3.39364291232397,-76.5458386268414
7252,13,11,5,6135,3.39364291232397,-76.5458386268414
7253,16,3,5,6135,3.38757205033245,-76.5447785616404
7254,13,10,5,6138,3.37255095327099,-76.5398551705051
7255,13,10,5,6135,3.37255095327099,-76.5398551705051
7256,5,10,5,6135,3.40947826448299,-76.5473633540787
7257,5,5,5,6135,3.41432646569837,-76.5482149554339
7258,6,3,5,6135,3.41840956522489,-76.5482712818292
7259,6,3,5,6135,3.41840956522489,-76.5482712818292
7260,11,5,5,6135,3.43935260358881,-76.5373915741497
7261,11,5,5,6135,3.43935260358881,-76.5373915741497
7262,11,5,5,6138,3.43935260358881,-76.5373915741497
7263,11,5,5,6135,3.43935260358881,-76.5373915741497
7264,11,5,5,6135,3.43935260358881,-76.5373915741497
7265,11,5,5,6138,3.43935260358881,-76.5373915741497
7266,12,4,5,6135,3.42300676194683,-76.5471434261955
7267,12,4,5,6135,3.42300676194683,-76.5471434261955
7268,12,4,5,6135,3.42300676194683,-76.5471434261955
7269,12,4,5,6135,3.42300676194683,-76.5471434261955
7270,12,4,5,6135,3.42300676194683,-76.5471434261955
7271,12,4,5,6135,3.42300676194683,-76.5471434261955
7272,12,4,5,6135,3.42300676194683,-76.5471434261955
7273,12,4,5,6135,3.42300676194683,-76.5471434261955
7274,12,4,5,6135,3.42300676194683,-76.5471434261955
7275,9,5,5,6135,3.46604705523872,-76.5134043964274
7276,9,5,5,6135,3.46604705523872,-76.5134043964274
7277,5,8,5,6135,3.4781226862005,-76.5023704237336
7278,5,8,5,6135,3.4781226862005,-76.5023704237336
7279,57,7,5,6135,3.48890402204464,-76.5078521568375
7280,57,7,5,6135,3.48890402204464,-76.5078521568375
7281,57,7,5,6135,3.48890402204464,-76.5078521568375
7282,7,1,5,6135,3.45297491831844,-76.5313634424706
7283,7,1,5,6135,3.45297491831844,-76.5313634424706
7284,7,1,5,6135,3.45297491831844,-76.5313634424706
7285,7,1,5,6135,3.45297491831844,-76.5313634424706
7286,7,1,5,6135,3.45297491831844,-76.5313634424706
7287,7,1,5,6135,3.45297491831844,-76.5313634424706
7288,7,1,5,6135,3.45297491831844,-76.5313634424706
7289,7,1,5,6135,3.45297491831844,-76.5313634424706
7290,7,1,5,6135,3.45297491831844,-76.5313634424706
7291,19,13,5,6135,3.44845956177583,-76.5277138083573
7292,19,13,5,6135,3.44845956177583,-76.5277138083573
7293,19,13,5,6135,3.44845956177583,-76.5277138083573
7294,19,13,5,6135,3.44845956177583,-76.5277138083573
7295,19,13,5,6135,3.44845956177583,-76.5277138083573
7296,19,13,5,6135,3.44845956177583,-76.5277138083573
7297,10,19,5,6138,3.48842810553395,-76.4937511450849
7298,10,19,5,6135,3.48842810553395,-76.4937511450849
7299,22,19,5,6138,3.45384637947355,-76.5298314123795
7300,22,19,5,6135,3.45384637947355,-76.5298314123795
7301,16,7,5,6135,3.44845956177583,-76.5277138083573
7302,16,7,5,6135,3.44845956177583,-76.5277138083573
7303,6,9,5,6138,3.45297491831844,-76.5313634424706
7304,6,9,5,6135,3.45297491831844,-76.5313634424706
7305,14,9,5,6135,3.45241065631123,-76.5312831579744
7306,14,9,5,6135,3.45241065631123,-76.5312831579744
7307,18,11,5,6135,3.44801119892302,-76.5299371464294
7308,34,10,5,6135,3.45297491831844,-76.5313634424706
7309,34,10,5,6135,3.45297491831844,-76.5313634424706
7310,34,10,5,6135,3.45297491831844,-76.5313634424706
7311,9,14,5,6138,3.46604705523872,-76.5134043964274
7312,9,14,5,6138,3.46604705523872,-76.5134043964274
7313,9,14,5,6135,3.46604705523872,-76.5134043964274
7314,9,14,5,6138,3.46604705523872,-76.5134043964274
7315,9,14,5,6138,3.46604705523872,-76.5134043964274
7316,9,14,5,6135,3.46604705523872,-76.5134043964274
7317,9,14,5,6138,3.46604705523872,-76.5134043964274
7318,9,14,5,6138,3.46604705523872,-76.5134043964274
7319,9,14,5,6135,3.46604705523872,-76.5134043964274
7320,21,9,5,6135,3.48842810553395,-76.4937511450849
7321,21,9,5,6135,3.48842810553395,-76.4937511450849
7322,21,9,5,6135,3.48842810553395,-76.4937511450849
7323,21,9,5,6135,3.48842810553395,-76.4937511450849
7324,21,9,5,6135,3.48842810553395,-76.4937511450849
7325,21,9,5,6135,3.48842810553395,-76.4937511450849
7326,8,14,5,6135,3.45297491831844,-76.5313634424706
7327,8,14,5,6135,3.45297491831844,-76.5313634424706
7328,8,14,5,6135,3.45297491831844,-76.5313634424706
7329,8,14,5,6135,3.45297491831844,-76.5313634424706
7330,6,24,5,6135,3.45297491831844,-76.5313634424706
7331,8,19,5,6135,3.45297491831844,-76.5313634424706
7332,24,18,5,6135,3.47427425696494,-76.5196556106238
7333,24,18,5,6135,3.47427425696494,-76.5196556106238
7334,67,0,5,6135,3.48890402204464,-76.5078521568375
7335,67,0,5,6135,3.48890402204464,-76.5078521568375
7336,7,8,5,6135,3.47361281665617,-76.5068188674386
7337,7,8,5,6135,3.47361281665617,-76.5068188674386
7338,9,6,5,6135,3.45297491831844,-76.5313634424706
7339,1,0,5,6138,3.45297491831844,-76.5313634424706
7340,35,1,5,6138,3.45241065631123,-76.5312831579744
7341,9,3,5,6135,3.45297491831844,-76.5313634424706
7342,47,20,5,6135,3.48890402204464,-76.5078521568375
7343,47,20,5,6135,3.48890402204464,-76.5078521568375
7344,47,20,5,6135,3.48890402204464,-76.5078521568375
7345,7,7,5,6135,3.47361281665617,-76.5068188674386
7346,7,7,5,6135,3.47361281665617,-76.5068188674386
7347,7,7,5,6135,3.47361281665617,-76.5068188674386
7348,29,21,5,6135,3.43136028767383,-76.5433749225134
7349,15,3,5,6135,3.41840956522489,-76.5482712818292
7350,15,3,5,6138,3.41840956522489,-76.5482712818292
7351,6,2,5,6135,3.41432646569837,-76.5482149554339
7352,11,16,5,6138,3.39652709064599,-76.5241494534741
7353,11,16,5,6135,3.39652709064599,-76.5241494534741
7354,8,8,5,6138,3.36714761458388,-76.52949647924
7355,8,8,5,6138,3.36714761458388,-76.52949647924
7356,8,8,5,6138,3.36714761458388,-76.52949647924
7357,8,8,5,6138,3.36714761458388,-76.52949647924
7358,2,2,5,8369,3.37095244638537,-76.5369932534761
7359,2,2,5,8369,3.37095244638537,-76.5369932534761
7360,5,3,5,6135,3.37255095327099,-76.5398551705051
7361,5,3,5,6138,3.37255095327099,-76.5398551705051
7362,4,2,5,6135,3.37690466220876,-76.5427170875342
7363,4,2,5,6135,3.37690466220876,-76.5427170875342
7364,5,4,5,6135,3.39364291232397,-76.5458386268414
7365,9,3,5,6135,3.39847770030099,-76.5464255771778
7366,9,3,5,6135,3.39847770030099,-76.5464255771778
7367,5,3,5,6135,3.40358098672196,-76.5467474422483
7368,5,3,5,6135,3.40358098672196,-76.5467474422483
7369,35,5,5,6138,3.40947826448299,-76.5473633540787
7370,35,5,5,8385,3.40947826448299,-76.5473633540787
7371,35,5,5,8384,3.40947826448299,-76.5473633540787
7372,35,5,5,6135,3.40947826448299,-76.5473633540787
7373,35,5,5,8385,3.40947826448299,-76.5473633540787
7374,35,5,5,8369,3.40947826448299,-76.5473633540787
7375,35,5,5,6135,3.40947826448299,-76.5473633540787
7376,11,5,5,6135,3.41840956522489,-76.5482712818292
7377,11,5,5,6138,3.41840956522489,-76.5482712818292
7378,11,5,5,6135,3.41840956522489,-76.5482712818292
7379,11,5,5,6135,3.41840956522489,-76.5482712818292
7380,11,5,5,6138,3.41840956522489,-76.5482712818292
7381,11,5,5,6135,3.41840956522489,-76.5482712818292
7382,11,5,5,6135,3.41840956522489,-76.5482712818292
7383,11,5,5,6138,3.41840956522489,-76.5482712818292
7384,11,5,5,6135,3.41840956522489,-76.5482712818292
7385,11,5,5,6135,3.41840956522489,-76.5482712818292
7386,11,5,5,6138,3.41840956522489,-76.5482712818292
7387,11,5,5,6135,3.41840956522489,-76.5482712818292
7388,11,5,5,6135,3.41840956522489,-76.5482712818292
7389,11,5,5,6138,3.41840956522489,-76.5482712818292
7390,11,5,5,6135,3.41840956522489,-76.5482712818292
7391,11,5,5,6135,3.41840956522489,-76.5482712818292
7392,11,5,5,6138,3.41840956522489,-76.5482712818292
7393,11,5,5,6135,3.41840956522489,-76.5482712818292
7394,11,5,5,6135,3.41840956522489,-76.5482712818292
7395,11,5,5,6138,3.41840956522489,-76.5482712818292
